Symbol,Timeline,Amount,PivotStep,Delta,DeltaSL,DeltaTrigger,TakeProfit,StopLoss,StartTime,StartTime(Human),TotalTrades,Success,Failure,Total Fees,Total PnL,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1633089600000,2021-10-01 12:00:00,14,7,7,-42,126.55,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1633176000000,2021-10-02 12:00:00,14,8,6,-42,196.71,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1633262400000,2021-10-03 12:00:00,12,6,6,-36,165.68,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1633348800000,2021-10-04 12:00:00,21,11,10,-63,279.3,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1633435200000,2021-10-05 12:00:00,23,12,11,-69,218.47,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1633521600000,2021-10-06 12:00:00,17,9,8,-51,151.22,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1633608000000,2021-10-07 12:00:00,18,11,7,-54,402.4,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1633694400000,2021-10-08 12:00:00,18,8,10,-54,138.93,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1633780800000,2021-10-09 12:00:00,18,9,9,-54,176.08,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1633867200000,2021-10-10 12:00:00,23,13,10,-69,338.75,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1633953600000,2021-10-11 12:00:00,15,7,8,-45,118.14,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1634040000000,2021-10-12 12:00:00,19,12,7,-57,298.28,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1634126400000,2021-10-13 12:00:00,14,7,7,-42,149.76,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1634212800000,2021-10-14 12:00:00,19,8,11,-57,162.84,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1634299200000,2021-10-15 12:00:00,20,11,9,-60,290.58,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1634385600000,2021-10-16 12:00:00,14,6,8,-42,55.43,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1634472000000,2021-10-17 12:00:00,17,12,5,-51,361.5,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1634558400000,2021-10-18 12:00:00,15,9,6,-45,212.17,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1634644800000,2021-10-19 12:00:00,12,9,3,-36,208.04,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1634731200000,2021-10-20 12:00:00,24,15,9,-72,631.52,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1634817600000,2021-10-21 12:00:00,21,10,11,-63,272.01,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1634904000000,2021-10-22 12:00:00,23,15,8,-69,326.21,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1634990400000,2021-10-23 12:00:00,12,5,7,-36,25.65,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1635076800000,2021-10-24 12:00:00,19,9,10,-57,181.89,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1635163200000,2021-10-25 12:00:00,14,4,10,-42,32.21,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1635249600000,2021-10-26 12:00:00,22,13,9,-66,271.02,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1635336000000,2021-10-27 12:00:00,23,10,13,-69,220.45,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1635422400000,2021-10-28 12:00:00,25,17,8,-75,535.86,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1635508800000,2021-10-29 12:00:00,15,10,5,-45,288.6,,,
BTCUSDT,1,5000,5,0,0.05,0.15,0.8,0.4,1635595200000,2021-10-30 12:00:00,16,8,8,-48,168.71,7004.96,-1611,5393.96
